,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
4709,UTSA,89,illinois-state,70,66,.439,18,.389,28,.857,41,4,1,14,1,62,.403,24,.208,22,.682,31,6,4,18,72.70
4710,Northern-Iowa,70,illinois-state,76,52,.481,20,.350,21,.619,34,4,1,16,0,53,.434,18,.556,24,.833,18,9,1,9,41.70
4711,Southern-Illinois,67,illinois-state,55,50,.460,17,.353,20,.750,36,8,0,18,1,49,.408,17,.118,18,.722,24,8,2,19,72.70
4712,illinois-state,63,Missouri-State,67,49,.469,22,.318,17,.588,31,3,1,16,41.70,62,.355,24,.292,19,.842,31,8,1,8,0
4713,Indiana-State,65,illinois-state,52,59,.424,22,.364,19,.368,40,5,7,13,1,58,.310,26,.269,15,.600,33,5,5,14,72.70
4714,Drake,84,illinois-state,74,58,.534,21,.286,21,.762,32,2,3,3,1,62,.403,29,.448,15,.733,32,1,1,6,72.70
4715,illinois-state,50,Loyola-(IL),62,51,.373,32,.344,4,.250,30,8,2,22,41.70,43,.465,19,.474,16,.813,26,13,0,14,0
4716,illinois-state,63,Bradley,75,61,.377,33,.333,8,.750,28,2,3,10,72.70,59,.475,15,.400,15,.867,37,3,5,7,1
4717,illinois-state,55,Southern-Illinois,58,53,.415,24,.375,7,.286,33,9,1,17,41.70,51,.373,23,.391,16,.688,29,8,1,13,0
4718,New-Mexico-Highlands,70,texas-el-paso,93,58,.362,31,.355,22,.773,26,9,2,20,0,55,.564,14,.429,32,.781,40,4,5,20,40.00
4719,New-Mexico-State,50,texas-el-paso,65,57,.368,26,.231,11,.182,36,5,0,15,0,49,.469,13,.231,21,.762,31,8,3,11,40.00
4720,texas-el-paso,71,Eastern-New-Mexico,57,54,.481,22,.318,20,.600,40,3,5,17,40.00,52,.346,13,.385,24,.667,21,7,2,14,0
4721,New-Mexico,63,texas-el-paso,66,49,.388,19,.263,31,.645,36,7,2,18,0,56,.429,28,.250,13,.846,28,9,2,16,40.00
4722,texas-el-paso,91,East-Central,71,65,.523,20,.250,25,.720,35,13,4,10,40.00,55,.418,21,.333,21,.857,32,5,3,22,0
4723,texas-el-paso,56,New-Mexico-State,59,46,.391,23,.261,15,.933,25,5,2,15,50.00,54,.389,19,.263,17,.706,35,7,3,12,1
4724,Arkansas-Pine-Bluff,50,texas-el-paso,59,42,.429,14,.429,10,.800,26,7,1,21,0,44,.432,17,.235,22,.773,25,12,2,13,40.00
4725,texas-el-paso,72,North-Carolina-AT,54,47,.468,27,.481,25,.600,41,4,3,15,40.00,58,.345,18,.222,17,.588,28,8,3,7,0
4726,UC-Irvine,61,texas-el-paso,67,54,.426,21,.286,11,.818,40,2,3,22,0,51,.333,15,.333,36,.778,27,5,2,9,40.00
4727,texas-el-paso,57,Houston,77,61,.328,25,.320,14,.643,29,4,4,13,50.00,66,.439,12,.500,21,.619,46,6,11,12,1
4728,Hawaii,67,texas-el-paso,63,53,.491,13,.231,25,.480,32,8,2,15,1,59,.424,20,.300,8,.875,27,8,3,17,50.00
4729,Ball-State,70,texas-el-paso,71,54,.426,25,.240,21,.857,19,9,3,14,1,53,.509,16,.375,15,.733,36,5,2,22,50.00
4730,Boise-State,72,texas-el-paso,67,60,.450,20,.200,18,.778,40,4,0,13,1,61,.443,20,.350,9,.667,26,8,2,13,50.00
4731,Florida-International,69,texas-el-paso,67,57,.421,21,.429,23,.522,35,8,5,14,1,62,.435,21,.286,11,.636,41,6,5,17,50.00
4732,Florida-Atlantic,59,texas-el-paso,56,59,.339,28,.214,15,.867,30,8,2,11,1,44,.432,16,.188,21,.714,34,4,2,16,50.00
4733,texas-el-paso,76,Southern-Miss,64,47,.404,23,.174,37,.919,36,4,2,14,40.00,60,.367,18,.333,17,.824,27,9,0,11,0
4734,texas-el-paso,61,Louisiana-Tech,64,45,.378,25,.280,23,.870,30,4,4,17,40.00,52,.423,18,.222,22,.727,29,8,2,10,0
4735,texas-el-paso,80,UTSA,77,66,.409,33,.303,18,.889,34,5,2,13,40.00,68,.441,25,.320,10,.900,36,5,2,13,0
4736,texas-el-paso,70,UTSA,86,70,.357,32,.188,20,.700,31,8,4,11,50.00,60,.483,20,.300,26,.846,43,4,0,14,1
4737,Rice,64,texas-el-paso,72,55,.364,34,.294,20,.700,26,3,0,5,1,53,.453,28,.179,25,.760,32,3,4,7,50.00
4738,Hofstra,71,san-jose-state,79,68,.426,29,.276,7,.714,31,6,0,8,1,66,.470,22,.318,14,.714,46,6,3,11,50.00
4739,san-jose-state,57,Portland,72,58,.397,26,.231,16,.313,30,6,3,13,40.00,54,.481,20,.450,15,.733,28,6,2,14,0
4740,san-jose-state,39,Arizona,87,61,.230,18,.111,18,.500,32,4,1,16,50.00,62,.484,18,.444,28,.679,47,6,4,8,1
4741,san-jose-state,85,Simpson-(CA),60,60,.550,23,.391,16,.625,37,7,2,16,40.00,63,.397,31,.194,10,.400,29,10,1,17,0
4742,san-jose-state,83,Grambling,76,56,.464,26,.269,35,.686,38,7,7,20,40.00,65,.446,10,.100,30,.567,29,9,1,13,0
4743,Portland-State,91,san-jose-state,76,79,.443,17,.353,23,.652,39,15,3,12,0,63,.397,25,.280,25,.760,38,3,4,20,40.00
4744,san-jose-state,48,Oregon-State,83,60,.300,26,.154,10,.800,35,6,3,18,50.00,60,.550,21,.524,12,.500,34,10,6,12,1
4745,UCLA,93,san-jose-state,64,65,.523,13,.308,27,.778,38,9,0,14,1,54,.352,13,.308,29,.759,33,7,1,20,50.00
4746,san-jose-state,59,Utah-State,71,49,.429,21,.381,15,.600,30,2,9,14,40.00,66,.424,17,.235,20,.550,35,10,3,6,0
4747,san-jose-state,57,San-Diego-State,59,55,.382,26,.308,11,.636,32,6,4,10,50.00,63,.317,16,.313,20,.700,38,5,5,8,1
4748,Stanford,78,san-jose-state,58,60,.500,16,.250,24,.583,43,7,4,18,0,57,.298,31,.226,23,.739,31,3,8,14,40.00
4749,Santa-Clara,89,san-jose-state,84,52,.558,17,.412,32,.750,22,7,5,15,1,57,.456,24,.375,31,.742,33,8,3,20,50.00
4750,san-jose-state,65,UC-Riverside,80,58,.345,26,.346,21,.762,28,4,1,11,40.00,63,.476,17,.353,20,.700,41,7,5,9,0
4751,Pepperdine,68,san-jose-state,83,65,.369,25,.320,15,.800,32,2,4,13,0,68,.426,34,.382,16,.750,38,8,4,5,40.00
4752,New-Mexico,85,san-jose-state,88,61,.492,24,.250,27,.704,36,7,3,18,0,67,.478,33,.364,20,.600,33,10,5,12,40.00
4753,san-jose-state,64,Fresno-State,79,54,.426,22,.318,18,.611,31,3,1,10,50.00,57,.474,34,.441,15,.667,34,4,1,8,1
4754,Nevada,68,san-jose-state,70,60,.383,25,.400,19,.632,36,7,4,11,0,54,.352,33,.242,31,.774,39,6,5,12,40.00
4755,san-jose-state,70,Colorado-State,81,68,.353,30,.333,16,.750,32,6,4,9,40.00,59,.458,23,.348,30,.633,41,8,0,13,0
4756,san-jose-state,87,UNLV,98,63,.429,37,.351,28,.714,19,11,1,8,50.00,56,.554,20,.400,33,.848,41,5,2,16,1
4757,san-jose-state,59,New-Mexico,86,63,.270,25,.200,23,.870,33,3,2,12,50.00,53,.566,16,.313,28,.750,34,9,3,9,1
4758,UCLA,69,long-beach-state,65,53,.396,19,.263,31,.710,37,11,6,13,1,52,.462,19,.474,16,.500,25,4,5,14,36.40
4759,San-Diego,62,long-beach-state,74,54,.389,21,.286,20,.700,35,3,2,29,0,62,.452,16,.375,16,.750,31,10,1,17,40.00
4760,Stanford,86,long-beach-state,58,65,.538,23,.435,7,.857,35,9,1,11,1,54,.407,23,.304,12,.583,28,6,7,19,36.40
4761,long-beach-state,63,Saint-Mary's,81,52,.442,14,.357,17,.706,24,6,5,12,36.40,55,.564,20,.600,10,.700,31,7,0,11,1
4762,long-beach-state,93,Fresno-Pacific,62,56,.554,15,.400,32,.781,39,8,2,21,40.00,62,.355,30,.167,22,.591,27,13,0,20,0
4763,Arizona,104,long-beach-state,67,64,.578,24,.500,27,.667,29,15,3,15,1,59,.407,21,.286,23,.565,28,3,0,21,36.40
4764,Providence,65,long-beach-state,66,60,.417,24,.333,11,.636,34,12,3,19,1,53,.472,10,.200,23,.609,33,11,4,18,36.40
4765,Wake-Forest,88,long-beach-state,75,69,.435,21,.190,25,.960,39,8,3,14,1,54,.481,13,.385,21,.857,23,6,6,16,36.40
4766,Penn,95,long-beach-state,79,70,.514,36,.417,12,.667,31,9,6,13,1,65,.523,10,.500,12,.500,34,9,4,16,36.40
4767,long-beach-state,46,Pacific,65,54,.315,10,.300,14,.643,30,7,1,15,40.00,57,.456,19,.368,7,.857,36,6,4,13,0
4768,long-beach-state,76,USC,87,61,.475,28,.393,12,.583,32,8,4,17,36.40,67,.493,26,.423,15,.667,36,12,5,12,1
4769,long-beach-state,63,Southern-Utah,84,56,.411,20,.400,11,.818,27,6,3,18,40.00,65,.477,30,.500,13,.538,34,10,4,16,0
4770,long-beach-state,68,Utah-Valley,65,60,.417,19,.368,15,.733,36,4,8,12,40.00,67,.358,32,.281,14,.571,40,3,6,15,0
4771,long-beach-state,57,Seattle,79,53,.358,20,.250,19,.737,36,7,4,23,36.40,69,.420,28,.321,14,.857,34,13,4,12,1
4772,long-beach-state,63,Florida,102,59,.373,17,.353,19,.684,29,4,0,17,36.40,70,.529,30,.400,29,.552,45,10,2,10,1
4773,Cal-State-Los-Angeles,60,long-beach-state,76,67,.328,35,.200,12,.750,37,10,2,19,0,66,.379,25,.280,24,.792,52,10,2,19,40.00
4774,Cal-State-Northridge,95,long-beach-state,77,59,.593,18,.278,26,.769,40,5,2,11,1,69,.420,20,.400,18,.611,28,5,2,12,36.40
4775,UCSB,52,long-beach-state,55,50,.320,21,.333,19,.684,32,8,2,15,1,50,.500,13,.308,3,.333,27,3,4,18,36.40
4776,UC-Davis,85,long-beach-state,82,53,.453,25,.400,36,.750,27,4,1,11,0,51,.529,19,.526,26,.692,31,3,4,18,40.00
4777,long-beach-state,62,Cal-State-Fullerton,66,48,.375,17,.353,26,.769,32,7,8,20,40.00,55,.382,26,.308,25,.640,29,10,2,14,0
4778,clemson,60,Virginia-Tech,67,64,.344,29,.241,15,.600,36,4,2,8,40.00,57,.386,27,.333,20,.700,39,4,1,13,0
4779,clemson,79,Presbyterian,45,67,.463,34,.412,4,.750,38,6,2,11,40.00,51,.353,18,.278,9,.444,31,8,2,20,0
4780,clemson,81,Colgate,68,60,.517,20,.300,18,.722,32,13,1,11,40.00,57,.456,33,.333,5,1.000,24,2,2,18,0
4781,Detroit,65,clemson,87,59,.322,24,.292,22,.909,35,9,1,18,0,65,.477,33,.333,21,.667,34,10,2,13,40.00
4782,clemson,87,Alabama-AM,51,64,.531,29,.414,15,.467,38,11,7,9,40.00,56,.339,25,.400,6,.500,30,8,0,18,0
4783,TCU,60,clemson,62,58,.379,28,.321,15,.467,40,13,3,20,1,53,.358,28,.357,20,.700,29,10,2,17,41.70
4784,Colorado,71,clemson,67,51,.392,22,.318,25,.960,28,6,4,11,1,49,.408,21,.381,22,.864,24,7,3,13,41.70
4785,clemson,60,Minnesota,78,50,.460,11,.182,17,.706,25,1,1,10,41.70,52,.538,22,.364,19,.737,24,3,5,8,1
4786,Florida-State,72,clemson,53,54,.463,32,.469,10,.700,31,6,9,13,1,53,.358,27,.333,10,.600,24,5,0,18,41.70
4787,clemson,54,South-Carolina,67,50,.280,32,.281,23,.739,32,11,2,21,40.00,51,.451,18,.444,19,.684,38,10,3,17,0
4788,Jacksonville,39,clemson,68,55,.255,31,.226,7,.571,30,5,0,11,0,57,.439,28,.286,13,.769,42,3,2,8,40.00
4789,Yale,54,clemson,45,47,.426,20,.250,13,.692,33,8,1,19,0,47,.319,20,.200,16,.688,22,11,1,10,40.00
4790,clemson,68,Miami-(FL),73,62,.435,22,.273,12,.667,33,7,2,12,40.00,64,.438,25,.320,10,.900,33,7,2,12,0
4791,clemson,81,NC-State,70,49,.469,28,.321,31,.839,29,6,3,9,40.00,59,.441,21,.238,19,.684,25,3,3,9,0
4792,clemson,79,UNC,76,67,.433,31,.387,13,.692,36,7,4,11,41.70,66,.424,26,.231,20,.700,38,8,3,10,1
4793,Duke,72,clemson,79,54,.500,20,.400,20,.500,27,10,2,15,0,53,.566,19,.421,22,.500,31,9,4,15,40.00
4794,NC-State,60,clemson,54,51,.392,25,.240,21,.667,39,4,4,12,1,53,.377,20,.250,23,.391,33,7,3,12,41.70
4795,Wake-Forest,68,clemson,71,57,.439,30,.233,15,.733,34,5,1,7,0,56,.500,25,.320,18,.389,31,5,3,6,40.00
4796,clemson,62,Louisville,80,61,.344,38,.289,12,.750,29,5,4,9,41.70,54,.481,21,.476,22,.818,41,5,1,12,1
4797,clemson,71,Syracuse,70,54,.481,28,.321,12,.833,34,5,2,15,40.00,57,.421,27,.296,15,.933,22,10,3,8,0
4798,arkansas-state,65,Arkansas-Monticello,49,58,.466,19,.263,17,.353,34,9,2,12,40.00,53,.321,26,.346,8,.750,41,3,1,21,0
4799,arkansas-state,43,Ole-Miss,71,46,.326,19,.316,12,.583,20,11,2,23,30.00,56,.446,26,.308,20,.650,33,14,3,14,1
4800,arkansas-state,71,VMI,56,50,.580,9,.333,14,.714,33,6,2,13,40.00,48,.396,24,.292,21,.524,25,8,0,12,0
4801,arkansas-state,80,UC-Davis,67,58,.483,16,.375,22,.818,32,12,2,16,40.00,49,.510,20,.300,14,.786,24,5,0,22,0
4802,Idaho,68,arkansas-state,82,54,.500,16,.250,17,.588,28,5,3,6,0,59,.525,12,.333,23,.696,39,4,5,7,40.00
4803,arkansas-state,80,Colorado-State,78,54,.500,20,.650,19,.684,24,7,3,10,30.00,57,.491,19,.263,24,.708,27,4,6,9,1
4804,arkansas-state,57,Stephen-F-Austin,76,53,.283,17,.235,35,.657,39,5,4,20,40.00,58,.500,13,.385,22,.591,41,11,1,14,0
4805,Omaha,73,arkansas-state,78,55,.473,11,.455,21,.762,34,7,0,16,0,55,.455,17,.353,26,.846,29,9,3,12,40.00
4806,Tulsa,63,arkansas-state,66,47,.511,15,.467,11,.727,26,4,1,11,1,45,.511,14,.429,17,.824,19,5,1,10,30.00
4807,arkansas-state,53,Missouri-State,75,48,.375,11,.273,16,.875,20,6,1,15,30.00,44,.568,14,.429,23,.826,27,8,4,14,1
4808,arkansas-state,79,Louisiana,67,48,.500,14,.286,41,.659,37,6,5,13,40.00,56,.375,16,.250,30,.700,36,6,2,13,0
4809,Louisiana-Monroe,59,arkansas-state,62,45,.467,10,.200,21,.714,27,5,4,15,1,52,.442,13,.308,15,.800,29,8,3,11,30.00
4810,arkansas-state,84,Freed-Hardeman,73,66,.470,13,.308,30,.600,41,9,5,10,40.00,60,.433,25,.480,14,.643,38,4,2,16,0
4811,arkansas-state,52,Texas-Arlington,73,56,.286,9,.222,28,.643,33,5,4,7,40.00,59,.525,19,.368,7,.571,42,3,1,13,0
4812,Texas-State,70,arkansas-state,67,45,.422,8,.375,36,.806,33,6,1,15,0,48,.354,12,.250,41,.732,34,7,4,15,40.00
4813,Georgia-State,87,arkansas-state,90,62,.516,23,.391,17,.824,32,4,0,11,0,52,.481,17,.353,42,.810,32,8,4,9,40.00
4814,South-Alabama,75,arkansas-state,59,48,.479,7,.571,35,.714,29,12,1,8,1,46,.457,19,.368,13,.769,26,5,3,18,30.00
4815,Troy,68,arkansas-state,76,55,.455,30,.300,11,.818,31,6,1,22,0,53,.415,21,.333,38,.658,37,19,1,18,40.00
4816,arkansas-state,80,Appalachian-State,83,66,.424,24,.333,30,.533,44,3,2,7,30.00,58,.414,24,.250,36,.806,36,2,2,4,1
4817,Coastal-Carolina,75,arkansas-state,80,59,.424,31,.323,21,.714,36,9,2,18,1,52,.404,24,.417,39,.718,34,4,4,15,30.00
4818,Rider,91,coppin-state,84,62,.484,19,.368,35,.686,46,7,0,24,0,74,.378,39,.256,24,.750,36,11,3,14,40.00
4819,Virginia-Tech,74,coppin-state,42,61,.443,33,.333,12,.750,49,7,5,15,1,71,.197,39,.154,11,.727,40,8,1,16,62.50
4820,coppin-state,76,Loyola-(IL),72,58,.397,18,.444,28,.786,37,6,4,13,62.50,54,.426,21,.190,34,.647,34,9,4,14,1
4821,coppin-state,69,Northern-Illinois,81,62,.371,37,.270,20,.650,31,7,3,17,62.50,61,.393,23,.304,34,.765,47,5,3,20,1
4822,coppin-state,70,Northern-Kentucky,82,66,.394,26,.192,20,.650,31,6,2,14,62.50,63,.476,35,.400,16,.500,42,8,4,15,1
4823,coppin-state,60,Pacific,64,56,.357,26,.269,23,.565,31,7,0,13,62.50,58,.379,23,.130,24,.708,44,2,3,19,1
4824,Cornell,66,coppin-state,68,79,.291,34,.206,19,.684,48,14,1,15,0,62,.419,26,.346,14,.500,39,11,8,20,40.00
4825,James-Madison,78,coppin-state,94,66,.364,37,.270,27,.741,44,3,5,17,1,81,.457,34,.382,17,.412,49,11,2,8,62.50
4826,Montana,69,coppin-state,62,65,.446,25,.320,7,.429,38,6,5,13,1,59,.390,30,.233,11,.818,32,5,0,13,62.50
4827,East-Carolina,75,coppin-state,85,72,.375,30,.233,23,.609,37,5,3,10,1,61,.508,29,.345,16,.813,31,6,4,11,62.50
4828,Davidson,88,coppin-state,52,64,.531,31,.419,11,.636,39,7,0,4,1,52,.346,18,.278,18,.611,25,1,0,10,62.50
4829,coppin-state,77,UMBC,86,60,.417,28,.321,24,.750,35,7,4,14,62.50,60,.483,24,.333,31,.645,36,5,1,10,1
4830,Miami-(FL),91,coppin-state,60,55,.509,38,.474,20,.850,37,7,6,17,1,66,.303,30,.233,19,.684,32,8,1,14,62.50
4831,Mount-St-Mary's,79,coppin-state,55,57,.456,30,.467,17,.765,39,7,2,12,1,59,.373,26,.231,13,.385,32,6,2,13,62.50
4832,coppin-state,56,Fordham,62,57,.386,27,.185,14,.500,36,7,2,17,62.50,57,.333,27,.333,21,.714,38,10,5,14,1
4833,South-Carolina-State,79,coppin-state,75,59,.475,20,.450,17,.824,34,8,0,16,0,57,.509,33,.273,11,.727,26,11,1,12,40.00
4834,coppin-state,59,Norfolk-State,82,47,.383,29,.276,30,.500,25,2,3,12,40.00,61,.475,26,.500,15,.733,39,3,1,16,0
4835,coppin-state,80,Bethune-Cookman,85,68,.456,35,.286,14,.571,44,4,5,17,62.50,68,.471,15,.267,32,.531,38,11,2,12,1
4836,coppin-state,54,Florida-AM,65,54,.352,32,.281,23,.304,27,5,1,6,62.50,54,.463,16,.188,17,.706,42,3,2,17,1
4837,coppin-state,79,North-Carolina-AT,75,66,.364,34,.235,29,.793,44,5,4,14,40.00,68,.368,21,.238,26,.769,40,7,4,15,0
4838,Fairleigh-Dickinson-Florham,52,fairleigh-dickinson,101,67,.284,41,.268,4,.750,28,5,0,22,0,69,.594,19,.368,15,.800,47,11,6,15,40.00
4839,fairleigh-dickinson,59,DePaul,70,48,.458,14,.357,14,.714,29,4,4,21,57.10,54,.444,18,.389,28,.536,30,10,4,12,1
4840,Fordham,53,fairleigh-dickinson,50,56,.357,20,.200,17,.529,33,12,2,13,1,50,.360,14,.071,17,.765,35,5,1,19,57.10
4841,Army,81,fairleigh-dickinson,65,59,.542,24,.542,8,.500,36,6,1,14,1,62,.387,29,.310,11,.727,28,7,5,11,57.10
4842,fairleigh-dickinson,75,Lafayette,80,52,.519,20,.500,19,.579,20,5,3,9,57.10,57,.509,23,.348,18,.778,29,4,2,14,1
4843,Notre-Dame,91,fairleigh-dickinson,66,63,.508,25,.480,23,.652,44,5,7,7,1,64,.375,23,.304,16,.688,32,5,2,7,57.10
4844,fairleigh-dickinson,78,Quinnipiac,77,54,.500,16,.313,26,.731,23,6,3,11,40.00,61,.508,28,.321,13,.462,33,2,2,13,0
4845,fairleigh-dickinson,52,Kentucky,83,65,.323,24,.208,6,.833,24,2,7,11,57.10,62,.516,11,.182,19,.895,39,6,4,9,1
4846,St-Peter's,86,fairleigh-dickinson,70,50,.520,17,.529,31,.806,44,4,5,16,1,58,.379,23,.348,23,.783,22,11,4,7,57.10
4847,fairleigh-dickinson,65,Princeton,80,55,.400,23,.261,20,.750,20,6,1,6,40.00,52,.500,24,.458,23,.739,38,2,2,15,0
4848,fairleigh-dickinson,58,La-Salle,66,61,.377,21,.286,13,.462,31,7,5,11,57.10,59,.390,19,.105,23,.783,40,6,2,12,1
4849,St-Francis-(NY),79,fairleigh-dickinson,63,59,.458,23,.391,20,.800,37,9,5,13,1,58,.431,15,.200,20,.500,33,5,4,15,57.10
4850,Bryant,73,fairleigh-dickinson,77,69,.362,45,.311,14,.643,35,7,2,9,1,62,.468,24,.292,16,.750,39,5,3,12,57.10
4851,Sacred-Heart,77,fairleigh-dickinson,75,58,.466,20,.450,19,.737,38,6,6,13,0,59,.458,22,.500,13,.769,29,7,5,14,40.00
4852,fairleigh-dickinson,70,LIU,84,60,.450,26,.269,13,.692,30,3,3,14,57.10,64,.500,29,.379,13,.692,31,8,4,11,1
4853,fairleigh-dickinson,85,Saint-Francis-(PA),100,66,.500,20,.350,13,.923,28,6,2,12,40.00,65,.569,21,.524,17,.882,31,7,2,11,0
4854,fairleigh-dickinson,83,Central-Connecticut,60,58,.534,22,.500,18,.556,40,7,5,14,40.00,60,.350,22,.273,21,.571,30,10,1,12,0
4855,fairleigh-dickinson,71,Merrimack,74,62,.403,14,.214,19,.947,38,7,4,16,57.10,64,.375,25,.400,24,.667,38,8,2,12,1
4856,Sacred-Heart,77,fairleigh-dickinson,60,53,.509,26,.346,25,.560,38,6,3,14,1,55,.436,12,.250,15,.600,23,4,0,10,57.10
4857,Wagner,63,fairleigh-dickinson,68,56,.429,22,.182,15,.733,28,9,4,13,1,53,.396,26,.385,20,.800,37,8,1,13,57.10
4858,niagara,64,Drexel,72,62,.452,15,.333,4,.750,22,5,0,11,53.30,49,.551,18,.444,19,.526,33,7,1,19,1
4859,niagara,39,Rutgers,86,52,.308,19,.263,3,.667,21,3,4,15,53.30,59,.593,19,.474,8,.875,35,7,6,9,1
4860,Stephen-F-Austin,89,niagara,80,64,.438,22,.318,33,.788,29,8,2,14,1,45,.556,18,.444,30,.733,25,6,1,21,53.30
4861,Bryant,73,niagara,62,66,.379,37,.243,16,.875,47,7,3,14,0,70,.386,18,.222,8,.500,32,6,1,10,40.00
4862,niagara,54,Purdue-Fort-Wayne,77,56,.393,20,.150,9,.778,23,4,2,14,53.30,62,.516,31,.323,7,.429,33,10,5,13,1
4863,Norfolk-State,61,niagara,65,58,.362,26,.269,15,.800,38,3,2,15,1,55,.400,28,.286,20,.650,30,5,2,9,53.30
4864,niagara,93,Colgate,82,61,.541,22,.409,23,.783,31,13,2,11,40.00,68,.471,37,.378,6,.667,35,5,1,18,0
4865,niagara,80,Albany-(NY),84,57,.491,25,.440,14,.929,18,6,1,8,53.30,50,.560,19,.474,23,.826,29,1,2,11,1
4866,St-Bonaventure,87,niagara,70,58,.500,26,.462,18,.944,38,2,1,12,1,51,.412,24,.333,21,.952,20,5,1,9,53.30
4867,Buffalo,92,niagara,72,60,.583,31,.516,6,1.000,39,6,3,19,1,69,.420,20,.350,8,.875,21,11,3,8,53.30
4868,niagara,57,Syracuse,71,68,.324,27,.222,9,.778,31,13,5,9,53.30,54,.444,25,.360,18,.778,44,6,11,16,1
4869,niagara,75,Fairfield,66,52,.538,20,.450,13,.769,23,8,0,10,40.00,60,.450,14,.286,17,.471,38,2,2,16,0
4870,Manhattan,67,niagara,62,57,.404,23,.391,18,.667,36,4,3,10,0,59,.390,22,.409,10,.700,31,4,2,8,40.00
4871,niagara,56,Quinnipiac,67,62,.371,25,.280,4,.750,24,8,7,8,53.30,59,.390,28,.321,16,.750,49,3,4,15,1
4872,niagara,70,Iona,69,61,.393,26,.577,10,.700,33,7,4,10,53.30,63,.397,29,.345,14,.643,43,3,9,14,1
4873,niagara,70,Rider,68,54,.481,25,.480,8,.750,20,7,4,6,40.00,56,.482,19,.421,11,.545,29,3,0,11,0
4874,niagara,72,Siena,71,48,.500,12,.500,23,.783,21,4,0,7,40.00,50,.500,16,.438,19,.737,29,4,3,12,0
4875,Monmouth,82,niagara,71,67,.388,26,.346,26,.808,42,6,2,9,1,57,.456,18,.389,21,.571,32,4,4,12,53.30
4876,St-Peter's,58,niagara,53,49,.449,21,.333,11,.636,37,8,4,15,1,52,.385,20,.300,9,.778,21,7,4,11,53.30
4877,Marist,67,niagara,48,56,.429,19,.526,14,.643,39,7,3,14,0,43,.349,19,.316,18,.667,24,9,2,16,40.00
4878,NC-State,81,georgia-tech,82,71,.380,16,.438,23,.870,39,5,6,13,1,61,.492,20,.300,22,.727,34,10,9,15,44.40
4879,Elon,41,georgia-tech,64,74,.216,30,.100,10,.600,40,5,0,13,0,53,.377,24,.292,27,.630,48,7,10,16,40.00
4880,georgia-tech,78,Georgia,82,62,.468,19,.421,23,.522,35,6,11,15,44.40,65,.415,16,.375,31,.710,38,8,1,11,1
4881,georgia-tech,61,Arkansas,62,53,.415,12,.167,22,.682,46,6,1,24,40.00,59,.373,25,.280,16,.688,29,15,4,14,0
4882,Bethune-Cookman,65,georgia-tech,68,68,.382,9,.444,11,.818,36,5,2,10,0,50,.520,10,.200,25,.560,29,3,9,13,40.00
4883,Nebraska,56,georgia-tech,73,65,.323,26,.231,18,.444,39,7,2,17,0,73,.438,23,.217,8,.500,45,10,8,16,40.00
4884,Syracuse,97,georgia-tech,63,57,.509,33,.424,30,.833,35,14,6,17,0,63,.381,23,.348,18,.389,23,8,2,19,40.00
4885,Kentucky,67,georgia-tech,53,51,.471,12,.333,18,.833,31,8,5,16,1,53,.434,17,.294,6,.333,22,5,4,15,44.40
4886,Ball-State,65,georgia-tech,47,52,.481,23,.435,11,.455,28,11,3,20,0,51,.333,16,.250,15,.600,28,9,5,23,40.00
4887,georgia-tech,74,Boise-State,60,56,.482,23,.217,20,.750,41,7,5,19,44.40,57,.333,20,.300,22,.727,23,9,3,16,1
4888,georgia-tech,59,Houston,70,54,.370,15,.200,22,.727,22,6,2,8,44.40,58,.448,15,.267,19,.737,41,1,2,15,1
4889,georgia-tech,70,Hawaii,53,50,.500,10,.200,23,.783,28,12,1,13,44.40,44,.364,15,.067,26,.769,26,6,1,18,1
4890,georgia-tech,58,Florida-State,70,55,.400,22,.364,8,.750,24,7,3,20,44.40,63,.460,17,.353,9,.667,31,11,9,12,1
4891,georgia-tech,96,UNC,83,61,.590,14,.429,24,.750,29,11,4,13,44.40,63,.429,14,.429,27,.852,25,9,2,15,1
4892,Duke,73,georgia-tech,64,54,.519,12,.500,21,.524,27,8,7,13,0,64,.359,16,.313,15,.867,35,8,7,15,40.00
4893,Boston-College,52,georgia-tech,71,57,.298,18,.167,22,.682,33,9,3,10,1,53,.509,12,.333,18,.722,38,4,5,14,44.40
4894,Notre-Dame,78,georgia-tech,74,65,.431,26,.308,19,.737,31,6,3,8,0,58,.517,15,.267,15,.667,32,4,2,12,40.00
4895,georgia-tech,58,Virginia,63,50,.500,14,.357,9,.333,30,9,1,18,40.00,53,.472,16,.313,16,.500,26,8,9,11,0
4896,Louisville,68,georgia-tech,64,58,.414,20,.300,23,.609,31,9,3,10,1,48,.458,17,.294,20,.750,30,4,4,16,44.40
4897,NC-State,58,georgia-tech,64,57,.386,18,.222,13,.769,31,8,0,13,0,53,.434,16,.250,21,.667,31,11,5,12,40.00
4898,western-michigan,75,McNeese-State,65,58,.362,32,.344,28,.786,34,9,2,6,40.00,55,.473,19,.263,18,.444,34,3,3,14,0
4899,Milwaukee,110,western-michigan,115,85,.400,31,.323,51,.627,48,13,3,20,1,67,.448,25,.400,57,.789,40,6,5,22,71.40
4900,western-michigan,91,Mississippi-Valley-State,81,57,.509,12,.500,38,.711,35,2,3,8,40.00,63,.460,18,.389,19,.842,29,5,2,8,0
